line_id,bill_id,charge_type,description,quantity_kwh,unit_price,amount
2027,BILL-0043-02,regulated,Ρυθμιζόμενες Χρεώσεις ΑΔΜΗΕ (Μεταφορά),439,0.0114,5.02
2028,BILL-0043-02,regulated,ΥΚΩ - Υπηρεσίες Κοινής Ωφέλειας,439,0.0188,8.24
2029,BILL-0043-02,regulated,ΕΤΜΕΑΡ - Τέλος ΑΠΕ,439,0.0095,4.16
2030,BILL-0043-02,taxes,ΕΦΚ - Ειδικός Φόρος Κατανάλωσης,439,0.0112,4.92
2031,BILL-0043-02,taxes,Δημοτικά Τέλη / Δημοτικός Φόρος,,,3.13
2032,BILL-0043-02,taxes,ΦΠΑ (6% + 24%),,,31.19
2033,BILL-0043-03,energy,Χρέωση Ενέργειας - Προμήθεια,556,0.0819,45.53
2034,BILL-0043-03,regulated,Ρυθμιζόμενες Χρεώσεις ΔΕΔΔΗΕ (Διανομή),556,0.0246,13.66
2035,BILL-0043-03,regulated,Ρυθμιζόμενες Χρεώσεις ΑΔΜΗΕ (Μεταφορά),556,0.0075,4.19
2036,BILL-0043-03,regulated,ΥΚΩ - Υπηρεσίες Κοινής Ωφέλειας,556,0.0131,7.31
2037,BILL-0043-03,regulated,ΕΤΜΕΑΡ - Τέλος ΑΠΕ,556,0.007,3.89
2038,BILL-0043-03,taxes,ΕΦΚ - Ειδικός Φόρος Κατανάλωσης,556,0.0082,4.56
2039,BILL-0043-03,taxes,Δημοτικά Τέλη / Δημοτικός Φόρος,,,2.67
2040,BILL-0043-03,taxes,ΦΠΑ (6% + 24%),,,28.29
2041,BILL-0043-04,energy,Χρέωση Ενέργειας - Προμήθεια,524,0.1134,59.42
2042,BILL-0043-04,regulated,Ρυθμιζόμενες Χρεώσεις ΔΕΔΔΗΕ (Διανομή),524,0.037,19.38
2043,BILL-0043-04,regulated,Ρυθμιζόμενες Χρεώσεις ΑΔΜΗΕ (Μεταφορά),524,0.0111,5.84
2044,BILL-0043-04,regulated,ΥΚΩ - Υπηρεσίες Κοινής Ωφέλειας,524,0.0186,9.76
2045,BILL-0043-04,regulated,ΕΤΜΕΑΡ - Τέλος ΑΠΕ,524,0.0094,4.92
2046,BILL-0043-04,taxes,ΕΦΚ - Ειδικός Φόρος Κατανάλωσης,524,0.0112,5.88
2047,BILL-0043-04,taxes,Δημοτικά Τέλη / Δημοτικός Φόρος,,,3.56
2048,BILL-0043-04,taxes,ΦΠΑ (6% + 24%),,,36.84
2049,BILL-0043-05,energy,Χρέωση Ενέργειας - Προμήθεια,880,0.0912,80.25
2050,BILL-0043-05,regulated,Ρυθμιζόμενες Χρεώσεις ΔΕΔΔΗΕ (Διανομή),880,0.0272,23.96
2051,BILL-0043-05,regulated,Ρυθμιζόμενες Χρεώσεις ΑΔΜΗΕ (Μεταφορά),880,0.0089,7.79
2052,BILL-0043-05,regulated,ΥΚΩ - Υπηρεσίες Κοινής Ωφέλειας,880,0.0137,12.04
2053,BILL-0043-05,regulated,ΕΤΜΕΑΡ - Τέλος ΑΠΕ,880,0.008,7.04
2054,BILL-0043-05,taxes,ΕΦΚ - Ειδικός Φόρος Κατανάλωσης,880,0.0084,7.37
2055,BILL-0043-05,taxes,Δημοτικά Τέλη / Δημοτικός Φόρος,,,5.03
2056,BILL-0043-05,taxes,ΦΠΑ (6% + 24%),,,48.58
2057,BILL-0043-06,energy,Χρέωση Ενέργειας - Προμήθεια,830,0.0807,67
2058,BILL-0043-06,regulated,Ρυθμιζόμενες Χρεώσεις ΔΕΔΔΗΕ (Διανομή),830,0.0243,20.18
2059,BILL-0043-06,regulated,Ρυθμιζόμενες Χρεώσεις ΑΔΜΗΕ (Μεταφορά),830,0.0078,6.49
2060,BILL-0043-06,regulated,ΥΚΩ - Υπηρεσίες Κοινής Ωφέλειας,830,0.0125,10.35
2061,BILL-0043-06,regulated,ΕΤΜΕΑΡ - Τέλος ΑΠΕ,830,0.0063,5.24
2062,BILL-0043-06,taxes,ΕΦΚ - Ειδικός Φόρος Κατανάλωσης,830,0.0075,6.24
2063,BILL-0043-06,taxes,Δημοτικά Τέλη / Δημοτικός Φόρος,,,4.05
2064,BILL-0043-06,taxes,ΦΠΑ (6% + 24%),,,36.69
2065,BILL-0044-01,energy,Χρέωση Ενέργειας - Προμήθεια,653,0.1038,67.79
2066,BILL-0044-01,regulated,Ρυθμιζόμενες Χρεώσεις ΔΕΔΔΗΕ (Διανομή),653,0.0314,20.5
2067,BILL-0044-01,regulated,Ρυθμιζόμενες Χρεώσεις ΑΔΜΗΕ (Μεταφορά),653,0.0098,6.37
2068,BILL-0044-01,regulated,ΥΚΩ - Υπηρεσίες Κοινής Ωφέλειας,653,0.0153,10.02
2069,BILL-0044-01,regulated,ΕΤΜΕΑΡ - Τέλος ΑΠΕ,653,0.0081,5.3
2070,BILL-0044-01,taxes,ΕΦΚ - Ειδικός Φόρος Κατανάλωσης,653,0.0098,6.37
2071,BILL-0044-01,taxes,Δημοτικά Τέλη / Δημοτικός Φόρος,,,3.72
2072,BILL-0044-01,taxes,ΦΠΑ (6% + 24%),,,35.33
2073,BILL-0044-02,energy,Χρέωση Ενέργειας - Προμήθεια,511,0.0832,42.5
2074,BILL-0044-02,regulated,Ρυθμιζόμενες Χρεώσεις ΔΕΔΔΗΕ (Διανομή),511,0.0261,13.36
2075,BILL-0044-02,regulated,Ρυθμιζόμενες Χρεώσεις ΑΔΜΗΕ (Μεταφορά),511,0.0078,4
2076,BILL-0044-02,regulated,ΥΚΩ - Υπηρεσίες Κοινής Ωφέλειας,511,0.0134,6.86
2077,BILL-0044-02,regulated,ΕΤΜΕΑΡ - Τέλος ΑΠΕ,511,0.0067,3.41
2078,BILL-0044-02,taxes,ΕΦΚ - Ειδικός Φόρος Κατανάλωσης,511,0.0077,3.93
2079,BILL-0044-02,taxes,Δημοτικά Τέλη / Δημοτικός Φόρος,,,2.45
2080,BILL-0044-02,taxes,ΦΠΑ (6% + 24%),,,25.55
2081,BILL-0044-03,energy,Χρέωση Ενέργειας - Προμήθεια,785,0.0894,70.19
2082,BILL-0044-03,regulated,Ρυθμιζόμενες Χρεώσεις ΔΕΔΔΗΕ (Διανομή),785,0.0278,21.84
2083,BILL-0044-03,regulated,Ρυθμιζόμενες Χρεώσεις ΑΔΜΗΕ (Μεταφορά),785,0.0086,6.74
2084,BILL-0044-03,regulated,ΥΚΩ - Υπηρεσίες Κοινής Ωφέλειας,785,0.0143,11.2
2085,BILL-0044-03,regulated,ΕΤΜΕΑΡ - Τέλος ΑΠΕ,785,0.0073,5.76
2086,BILL-0044-03,taxes,ΕΦΚ - Ειδικός Φόρος Κατανάλωσης,785,0.0086,6.75
2087,BILL-0044-03,taxes,Δημοτικά Τέλη / Δημοτικός Φόρος,,,4.19
2088,BILL-0044-03,taxes,ΦΠΑ (6% + 24%),,,38.25
2089,BILL-0044-04,energy,Χρέωση Ενέργειας - Προμήθεια,864,0.1077,93.08
2090,BILL-0044-04,regulated,Ρυθμιζόμενες Χρεώσεις ΔΕΔΔΗΕ (Διανομή),864,0.0325,28.04
2091,BILL-0044-04,regulated,Ρυθμιζόμενες Χρεώσεις ΑΔΜΗΕ (Μεταφορά),864,0.0099,8.59
2092,BILL-0044-04,regulated,ΥΚΩ - Υπηρεσίες Κοινής Ωφέλειας,864,0.0171,14.74
2093,BILL-0044-04,regulated,ΕΤΜΕΑΡ - Τέλος ΑΠΕ,864,0.0093,8
2094,BILL-0044-04,taxes,ΕΦΚ - Ειδικός Φόρος Κατανάλωσης,864,0.0097,8.42
2095,BILL-0044-04,taxes,Δημοτικά Τέλη / Δημοτικός Φόρος,,,5.48
2096,BILL-0044-04,taxes,ΦΠΑ (6% + 24%),,,52.65
2097,BILL-0044-05,energy,Χρέωση Ενέργειας - Προμήθεια,545,0.1101,60
2098,BILL-0044-05,regulated,Ρυθμιζόμενες Χρεώσεις ΔΕΔΔΗΕ (Διανομή),545,0.033,17.98
2099,BILL-0044-05,regulated,Ρυθμιζόμενες Χρεώσεις ΑΔΜΗΕ (Μεταφορά),545,0.0103,5.61
2100,BILL-0044-05,regulated,ΥΚΩ - Υπηρεσίες Κοινής Ωφέλειας,545,0.0176,9.61
2101,BILL-0044-05,regulated,ΕΤΜΕΑΡ - Τέλος ΑΠΕ,545,0.009,4.91
2102,BILL-0044-05,taxes,ΕΦΚ - Ειδικός Φόρος Κατανάλωσης,545,0.0105,5.72
2103,BILL-0044-05,taxes,Δημοτικά Τέλη / Δημοτικός Φόρος,,,3.69
2104,BILL-0044-05,taxes,ΦΠΑ (6% + 24%),,,34.38
2105,BILL-0044-06,energy,Χρέωση Ενέργειας - Προμήθεια,613,0.1157,70.92
2106,BILL-0044-06,regulated,Ρυθμιζόμενες Χρεώσεις ΔΕΔΔΗΕ (Διανομή),613,0.0367,22.51
2107,BILL-0044-06,regulated,Ρυθμιζόμενες Χρεώσεις ΑΔΜΗΕ (Μεταφορά),613,0.0114,6.99
2108,BILL-0044-06,regulated,ΥΚΩ - Υπηρεσίες Κοινής Ωφέλειας,613,0.0181,11.08
2109,BILL-0044-06,regulated,ΕΤΜΕΑΡ - Τέλος ΑΠΕ,613,0.0094,5.75
2110,BILL-0044-06,taxes,ΕΦΚ - Ειδικός Φόρος Κατανάλωσης,613,0.0115,7.08
2111,BILL-0044-06,taxes,Δημοτικά Τέλη / Δημοτικός Φόρος,,,4.37
2112,BILL-0044-06,taxes,ΦΠΑ (6% + 24%),,,42.45
2113,BILL-0045-01,energy,Χρέωση Ενέργειας - Προμήθεια,349,0.0807,28.17
2114,BILL-0045-01,regulated,Ρυθμιζόμενες Χρεώσεις ΔΕΔΔΗΕ (Διανομή),349,0.0246,8.57
2115,BILL-0045-01,regulated,Ρυθμιζόμενες Χρεώσεις ΑΔΜΗΕ (Μεταφορά),349,0.0077,2.7
2116,BILL-0045-01,regulated,ΥΚΩ - Υπηρεσίες Κοινής Ωφέλειας,349,0.0121,4.23
2117,BILL-0045-01,regulated,ΕΤΜΕΑΡ - Τέλος ΑΠΕ,349,0.0063,2.2
2118,BILL-0045-01,taxes,ΕΦΚ - Ειδικός Φόρος Κατανάλωσης,349,0.0074,2.6
2119,BILL-0045-01,taxes,Δημοτικά Τέλη / Δημοτικός Φόρος,,,1.56
2120,BILL-0045-01,taxes,ΦΠΑ (6% + 24%),,,15.25
2121,BILL-0045-02,energy,Χρέωση Ενέργειας - Προμήθεια,269,0.1006,27.06
2122,BILL-0045-02,regulated,Ρυθμιζόμενες Χρεώσεις ΔΕΔΔΗΕ (Διανομή),269,0.0309,8.3
2123,BILL-0045-02,regulated,Ρυθμιζόμενες Χρεώσεις ΑΔΜΗΕ (Μεταφορά),269,0.0103,2.77
2124,BILL-0045-02,regulated,ΥΚΩ - Υπηρεσίες Κοινής Ωφέλειας,269,0.0157,4.23
2125,BILL-0045-02,regulated,ΕΤΜΕΑΡ - Τέλος ΑΠΕ,269,0.0086,2.3
2126,BILL-0045-02,taxes,ΕΦΚ - Ειδικός Φόρος Κατανάλωσης,269,0.0104,2.79
2127,BILL-0045-02,taxes,Δημοτικά Τέλη / Δημοτικός Φόρος,,,1.76
2128,BILL-0045-02,taxes,ΦΠΑ (6% + 24%),,,17.83
2129,BILL-0045-03,energy,Χρέωση Ενέργειας - Προμήθεια,284,0.0892,25.32
2130,BILL-0045-03,regulated,Ρυθμιζόμενες Χρεώσεις ΔΕΔΔΗΕ (Διανομή),284,0.0288,8.17
2131,BILL-0045-03,regulated,Ρυθμιζόμενες Χρεώσεις ΑΔΜΗΕ (Μεταφορά),284,0.009,2.57
2132,BILL-0045-03,regulated,ΥΚΩ - Υπηρεσίες Κοινής Ωφέλειας,284,0.0149,4.22
2133,BILL-0045-03,regulated,ΕΤΜΕΑΡ - Τέλος ΑΠΕ,284,0.0075,2.12
2134,BILL-0045-03,taxes,ΕΦΚ - Ειδικός Φόρος Κατανάλωσης,284,0.0089,2.53
2135,BILL-0045-03,taxes,Δημοτικά Τέλη / Δημοτικός Φόρος,,,1.49
2136,BILL-0045-03,taxes,ΦΠΑ (6% + 24%),,,15.53
2137,BILL-0045-04,energy,Χρέωση Ενέργειας - Προμήθεια,431,0.1033,44.54
2138,BILL-0045-04,regulated,Ρυθμιζόμενες Χρεώσεις ΔΕΔΔΗΕ (Διανομή),431,0.031,13.34
2139,BILL-0045-04,regulated,Ρυθμιζόμενες Χρεώσεις ΑΔΜΗΕ (Μεταφορά),431,0.0099,4.25
2140,BILL-0045-04,regulated,ΥΚΩ - Υπηρεσίες Κοινής Ωφέλειας,431,0.0156,6.71
2141,BILL-0045-04,regulated,ΕΤΜΕΑΡ - Τέλος ΑΠΕ,431,0.0084,3.6
2142,BILL-0045-04,taxes,ΕΦΚ - Ειδικός Φόρος Κατανάλωσης,431,0.0094,4.06
2143,BILL-0045-04,taxes,Δημοτικά Τέλη / Δημοτικός Φόρος,,,2.57
2144,BILL-0045-04,taxes,ΦΠΑ (6% + 24%),,,26.23
2145,BILL-0045-05,energy,Χρέωση Ενέργειας - Προμήθεια,436,0.0897,39.12
2146,BILL-0045-05,regulated,Ρυθμιζόμενες Χρεώσεις ΔΕΔΔΗΕ (Διανομή),436,0.0278,12.14
2147,BILL-0045-05,regulated,Ρυθμιζόμενες Χρεώσεις ΑΔΜΗΕ (Μεταφορά),436,0.0082,3.58
2148,BILL-0045-05,regulated,ΥΚΩ - Υπηρεσίες Κοινής Ωφέλειας,436,0.0137,5.97
2149,BILL-0045-05,regulated,ΕΤΜΕΑΡ - Τέλος ΑΠΕ,436,0.0072,3.13
2150,BILL-0045-05,taxes,ΕΦΚ - Ειδικός Φόρος Κατανάλωσης,436,0.0086,3.73
2151,BILL-0045-05,taxes,Δημοτικά Τέλη / Δημοτικός Φόρος,,,2.37
2152,BILL-0045-05,taxes,ΦΠΑ (6% + 24%),,,22.66
2153,BILL-0045-06,energy,Χρέωση Ενέργειας - Προμήθεια,353,0.105,37.08
2154,BILL-0045-06,regulated,Ρυθμιζόμενες Χρεώσεις ΔΕΔΔΗΕ (Διανομή),353,0.0342,12.09
2155,BILL-0045-06,regulated,Ρυθμιζόμενες Χρεώσεις ΑΔΜΗΕ (Μεταφορά),353,0.0105,3.7
2156,BILL-0045-06,regulated,ΥΚΩ - Υπηρεσίες Κοινής Ωφέλειας,353,0.0171,6.05
2157,BILL-0045-06,regulated,ΕΤΜΕΑΡ - Τέλος ΑΠΕ,353,0.0091,3.22
2158,BILL-0045-06,taxes,ΕΦΚ - Ειδικός Φόρος Κατανάλωσης,353,0.0105,3.71
2159,BILL-0045-06,taxes,Δημοτικά Τέλη / Δημοτικός Φόρος,,,2.25
2160,BILL-0045-06,taxes,ΦΠΑ (6% + 24%),,,22.76
2161,BILL-0046-01,energy,Χρέωση Ενέργειας - Προμήθεια,247,0.1012,25
2162,BILL-0046-01,regulated,Ρυθμιζόμενες Χρεώσεις ΔΕΔΔΗΕ (Διανομή),247,0.0329,8.13
2163,BILL-0046-01,regulated,Ρυθμιζόμενες Χρεώσεις ΑΔΜΗΕ (Μεταφορά),247,0.0097,2.39
2164,BILL-0046-01,regulated,ΥΚΩ - Υπηρεσίες Κοινής Ωφέλειας,247,0.0155,3.82
2165,BILL-0046-01,regulated,ΕΤΜΕΑΡ - Τέλος ΑΠΕ,247,0.0086,2.12
2166,BILL-0046-01,taxes,ΕΦΚ - Ειδικός Φόρος Κατανάλωσης,247,0.01,2.48
2167,BILL-0046-01,taxes,Δημοτικά Τέλη / Δημοτικός Φόρος,,,1.49
2168,BILL-0046-01,taxes,ΦΠΑ (6% + 24%),,,15.17
2169,BILL-0046-02,energy,Χρέωση Ενέργειας - Προμήθεια,299,0.1167,34.89
2170,BILL-0046-02,regulated,Ρυθμιζόμενες Χρεώσεις ΔΕΔΔΗΕ (Διανομή),299,0.0359,10.73
2171,BILL-0046-02,regulated,Ρυθμιζόμενες Χρεώσεις ΑΔΜΗΕ (Μεταφορά),299,0.0109,3.26
2172,BILL-0046-02,regulated,ΥΚΩ - Υπηρεσίες Κοινής Ωφέλειας,299,0.0171,5.11
2173,BILL-0046-02,regulated,ΕΤΜΕΑΡ - Τέλος ΑΠΕ,299,0.0092,2.75
2174,BILL-0046-02,taxes,ΕΦΚ - Ειδικός Φόρος Κατανάλωσης,299,0.0108,3.23
2175,BILL-0046-02,taxes,Δημοτικά Τέλη / Δημοτικός Φόρος,,,2.07
2176,BILL-0046-02,taxes,ΦΠΑ (6% + 24%),,,19.44
2177,BILL-0046-03,energy,Χρέωση Ενέργειας - Προμήθεια,310,0.1115,34.55
2178,BILL-0046-03,regulated,Ρυθμιζόμενες Χρεώσεις ΔΕΔΔΗΕ (Διανομή),310,0.0371,11.51
2179,BILL-0046-03,regulated,Ρυθμιζόμενες Χρεώσεις ΑΔΜΗΕ (Μεταφορά),310,0.0106,3.3
2180,BILL-0046-03,regulated,ΥΚΩ - Υπηρεσίες Κοινής Ωφέλειας,310,0.0173,5.36
2181,BILL-0046-03,regulated,ΕΤΜΕΑΡ - Τέλος ΑΠΕ,310,0.0096,2.97
2182,BILL-0046-03,taxes,ΕΦΚ - Ειδικός Φόρος Κατανάλωσης,310,0.0112,3.47
2183,BILL-0046-03,taxes,Δημοτικά Τέλη / Δημοτικός Φόρος,,,2.04
2184,BILL-0046-03,taxes,ΦΠΑ (6% + 24%),,,22.14
2185,BILL-0046-04,energy,Χρέωση Ενέργειας - Προμήθεια,584,0.0937,54.71
2186,BILL-0046-04,regulated,Ρυθμιζόμενες Χρεώσεις ΔΕΔΔΗΕ (Διανομή),584,0.0271,15.85
2187,BILL-0046-04,regulated,Ρυθμιζόμενες Χρεώσεις ΑΔΜΗΕ (Μεταφορά),584,0.009,5.28
2188,BILL-0046-04,regulated,ΥΚΩ - Υπηρεσίες Κοινής Ωφέλειας,584,0.0138,8.04
2189,BILL-0046-04,regulated,ΕΤΜΕΑΡ - Τέλος ΑΠΕ,584,0.0074,4.32
2190,BILL-0046-04,taxes,ΕΦΚ - Ειδικός Φόρος Κατανάλωσης,584,0.009,5.24
2191,BILL-0046-04,taxes,Δημοτικά Τέλη / Δημοτικός Φόρος,,,3.3
2192,BILL-0046-04,taxes,ΦΠΑ (6% + 24%),,,30.26
2193,BILL-0046-05,energy,Χρέωση Ενέργειας - Προμήθεια,379,0.102,38.64
2194,BILL-0046-05,regulated,Ρυθμιζόμενες Χρεώσεις ΔΕΔΔΗΕ (Διανομή),379,0.0308,11.67
2195,BILL-0046-05,regulated,Ρυθμιζόμενες Χρεώσεις ΑΔΜΗΕ (Μεταφορά),379,0.0089,3.37
2196,BILL-0046-05,regulated,ΥΚΩ - Υπηρεσίες Κοινής Ωφέλειας,379,0.0156,5.9
2197,BILL-0046-05,regulated,ΕΤΜΕΑΡ - Τέλος ΑΠΕ,379,0.0082,3.09
2198,BILL-0046-05,taxes,ΕΦΚ - Ειδικός Φόρος Κατανάλωσης,379,0.0094,3.55
2199,BILL-0046-05,taxes,Δημοτικά Τέλη / Δημοτικός Φόρος,,,2.27
2200,BILL-0046-05,taxes,ΦΠΑ (6% + 24%),,,20.15
2201,BILL-0046-06,energy,Χρέωση Ενέργειας - Προμήθεια,210,0.1174,24.66
2202,BILL-0046-06,regulated,Ρυθμιζόμενες Χρεώσεις ΔΕΔΔΗΕ (Διανομή),210,0.0347,7.28
2203,BILL-0046-06,regulated,Ρυθμιζόμενες Χρεώσεις ΑΔΜΗΕ (Μεταφορά),210,0.0107,2.24
2204,BILL-0046-06,regulated,ΥΚΩ - Υπηρεσίες Κοινής Ωφέλειας,210,0.0182,3.82
2205,BILL-0046-06,regulated,ΕΤΜΕΑΡ - Τέλος ΑΠΕ,210,0.0097,2.04
2206,BILL-0046-06,taxes,ΕΦΚ - Ειδικός Φόρος Κατανάλωσης,210,0.0112,2.36
2207,BILL-0046-06,taxes,Δημοτικά Τέλη / Δημοτικός Φόρος,,,1.52
2208,BILL-0046-06,taxes,ΦΠΑ (6% + 24%),,,14.46
2209,BILL-0047-01,energy,Χρέωση Ενέργειας - Προμήθεια,607,0.0998,60.55
2210,BILL-0047-01,regulated,Ρυθμιζόμενες Χρεώσεις ΔΕΔΔΗΕ (Διανομή),607,0.0305,18.5
2211,BILL-0047-01,regulated,Ρυθμιζόμενες Χρεώσεις ΑΔΜΗΕ (Μεταφορά),607,0.0099,5.98
2212,BILL-0047-01,regulated,ΥΚΩ - Υπηρεσίες Κοινής Ωφέλειας,607,0.0156,9.48
2213,BILL-0047-01,regulated,ΕΤΜΕΑΡ - Τέλος ΑΠΕ,607,0.0088,5.33
2214,BILL-0047-01,taxes,ΕΦΚ - Ειδικός Φόρος Κατανάλωσης,607,0.0096,5.85
2215,BILL-0047-01,taxes,Δημοτικά Τέλη / Δημοτικός Φόρος,,,3.6
2216,BILL-0047-01,taxes,ΦΠΑ (6% + 24%),,,36.15
2217,BILL-0047-02,energy,Χρέωση Ενέργειας - Προμήθεια,463,0.1182,54.72
2218,BILL-0047-02,regulated,Ρυθμιζόμενες Χρεώσεις ΔΕΔΔΗΕ (Διανομή),463,0.0349,16.16
2219,BILL-0047-02,regulated,Ρυθμιζόμενες Χρεώσεις ΑΔΜΗΕ (Μεταφορά),463,0.0111,5.15
2220,BILL-0047-02,regulated,ΥΚΩ - Υπηρεσίες Κοινής Ωφέλειας,463,0.0173,8.02
2221,BILL-0047-02,regulated,ΕΤΜΕΑΡ - Τέλος ΑΠΕ,463,0.0092,4.27
2222,BILL-0047-02,taxes,ΕΦΚ - Ειδικός Φόρος Κατανάλωσης,463,0.0103,4.78
2223,BILL-0047-02,taxes,Δημοτικά Τέλη / Δημοτικός Φόρος,,,3.11
2224,BILL-0047-02,taxes,ΦΠΑ (6% + 24%),,,28.91
2225,BILL-0047-03,energy,Χρέωση Ενέργειας - Προμήθεια,413,0.1182,48.83
2226,BILL-0047-03,regulated,Ρυθμιζόμενες Χρεώσεις ΔΕΔΔΗΕ (Διανομή),413,0.0379,15.67
2227,BILL-0047-03,regulated,Ρυθμιζόμενες Χρεώσεις ΑΔΜΗΕ (Μεταφορά),413,0.0115,4.76
2228,BILL-0047-03,regulated,ΥΚΩ - Υπηρεσίες Κοινής Ωφέλειας,413,0.0181,7.49
2229,BILL-0047-03,regulated,ΕΤΜΕΑΡ - Τέλος ΑΠΕ,413,0.0105,4.33
2230,BILL-0047-03,taxes,ΕΦΚ - Ειδικός Φόρος Κατανάλωσης,413,0.0112,4.61
2231,BILL-0047-03,taxes,Δημοτικά Τέλη / Δημοτικός Φόρος,,,3.07
2232,BILL-0047-03,taxes,ΦΠΑ (6% + 24%),,,30.19
2233,BILL-0047-04,energy,Χρέωση Ενέργειας - Προμήθεια,628,0.1076,67.59
2234,BILL-0047-04,regulated,Ρυθμιζόμενες Χρεώσεις ΔΕΔΔΗΕ (Διανομή),628,0.0358,22.51
2235,BILL-0047-04,regulated,Ρυθμιζόμενες Χρεώσεις ΑΔΜΗΕ (Μεταφορά),628,0.0101,6.32
2236,BILL-0047-04,regulated,ΥΚΩ - Υπηρεσίες Κοινής Ωφέλειας,628,0.0174,10.91
2237,BILL-0047-04,regulated,ΕΤΜΕΑΡ - Τέλος ΑΠΕ,628,0.0091,5.69
2238,BILL-0047-04,taxes,ΕΦΚ - Ειδικός Φόρος Κατανάλωσης,628,0.011,6.93
2239,BILL-0047-04,taxes,Δημοτικά Τέλη / Δημοτικός Φόρος,,,4.11
2240,BILL-0047-04,taxes,ΦΠΑ (6% + 24%),,,41.84
2241,BILL-0047-05,energy,Χρέωση Ενέργειας - Προμήθεια,751,0.1052,79.03
2242,BILL-0047-05,regulated,Ρυθμιζόμενες Χρεώσεις ΔΕΔΔΗΕ (Διανομή),751,0.031,23.28
2243,BILL-0047-05,regulated,Ρυθμιζόμενες Χρεώσεις ΑΔΜΗΕ (Μεταφορά),751,0.0092,6.93
2244,BILL-0047-05,regulated,ΥΚΩ - Υπηρεσίες Κοινής Ωφέλειας,751,0.0155,11.64
2245,BILL-0047-05,regulated,ΕΤΜΕΑΡ - Τέλος ΑΠΕ,751,0.0087,6.56
2246,BILL-0047-05,taxes,ΕΦΚ - Ειδικός Φόρος Κατανάλωσης,751,0.0091,6.86
2247,BILL-0047-05,taxes,Δημοτικά Τέλη / Δημοτικός Φόρος,,,4.53
2248,BILL-0047-05,taxes,ΦΠΑ (6% + 24%),,,41.37
2249,BILL-0047-06,energy,Χρέωση Ενέργειας - Προμήθεια,511,0.0939,47.98
2250,BILL-0047-06,regulated,Ρυθμιζόμενες Χρεώσεις ΔΕΔΔΗΕ (Διανομή),511,0.0305,15.56
2251,BILL-0047-06,regulated,Ρυθμιζόμενες Χρεώσεις ΑΔΜΗΕ (Μεταφορά),511,0.0089,4.56
2252,BILL-0047-06,regulated,ΥΚΩ - Υπηρεσίες Κοινής Ωφέλειας,511,0.0152,7.79
2253,BILL-0047-06,regulated,ΕΤΜΕΑΡ - Τέλος ΑΠΕ,511,0.008,4.07
2254,BILL-0047-06,taxes,ΕΦΚ - Ειδικός Φόρος Κατανάλωσης,511,0.0094,4.82
2255,BILL-0047-06,taxes,Δημοτικά Τέλη / Δημοτικός Φόρος,,,3.14
2256,BILL-0047-06,taxes,ΦΠΑ (6% + 24%),,,31.92
2257,BILL-0048-01,energy,Χρέωση Ενέργειας - Προμήθεια,225,0.1,22.51
2258,BILL-0048-01,regulated,Ρυθμιζόμενες Χρεώσεις ΔΕΔΔΗΕ (Διανομή),225,0.0311,7
