bill_id,issue_date,period_from,period_to,customer_id,contract_id,account_id,supply_number,meter_id,tariff_code,total_amount
BILL-0148-04,2024-09-09,2024-07-01,2024-08-31,CUST-0148,CONTR-750771,ACC-239549,68347847821,M12920071,Protergia Home,187
BILL-0148-05,2024-11-07,2024-09-01,2024-10-31,CUST-0148,CONTR-750771,ACC-239549,68347847821,M12920071,Protergia Home,110.7
BILL-0148-06,2025-01-08,2024-11-01,2024-12-31,CUST-0148,CONTR-750771,ACC-239549,68347847821,M12920071,Protergia Home,135.03
BILL-0149-01,2024-03-06,2024-01-01,2024-02-28,CUST-0149,CONTR-565008,ACC-798547,68234108905,M02702357,Protergia Home,142.12
BILL-0149-02,2024-05-08,2024-03-01,2024-04-30,CUST-0149,CONTR-565008,ACC-798547,68234108905,M02702357,Protergia Home,123.5
BILL-0149-03,2024-07-10,2024-05-01,2024-06-30,CUST-0149,CONTR-565008,ACC-798547,68234108905,M02702357,Protergia Home,146
BILL-0149-04,2024-09-05,2024-07-01,2024-08-31,CUST-0149,CONTR-565008,ACC-798547,68234108905,M02702357,Protergia Home,172.38
BILL-0149-05,2024-11-11,2024-09-01,2024-10-31,CUST-0149,CONTR-565008,ACC-798547,68234108905,M02702357,Protergia Home,146.49
BILL-0149-06,2025-01-08,2024-11-01,2024-12-31,CUST-0149,CONTR-565008,ACC-798547,68234108905,M02702357,Protergia Home,96.3
BILL-0150-01,2024-03-08,2024-01-01,2024-02-28,CUST-0150,CONTR-707422,ACC-292169,68101238732,M71372984,Watt+Volt Home,109.34
BILL-0150-02,2024-05-07,2024-03-01,2024-04-30,CUST-0150,CONTR-707422,ACC-292169,68101238732,M71372984,Watt+Volt Home,86.02
BILL-0150-03,2024-07-09,2024-05-01,2024-06-30,CUST-0150,CONTR-707422,ACC-292169,68101238732,M71372984,Watt+Volt Home,115.38
BILL-0150-04,2024-09-10,2024-07-01,2024-08-31,CUST-0150,CONTR-707422,ACC-292169,68101238732,M71372984,Watt+Volt Home,112.35
BILL-0150-05,2024-11-05,2024-09-01,2024-10-31,CUST-0150,CONTR-707422,ACC-292169,68101238732,M71372984,Watt+Volt Home,89.85
BILL-0150-06,2025-01-10,2024-11-01,2024-12-31,CUST-0150,CONTR-707422,ACC-292169,68101238732,M71372984,Watt+Volt Home,85.28
BILL-0151-01,2024-03-09,2024-01-01,2024-02-28,CUST-0151,CONTR-184037,ACC-552375,68260789696,M83660284,Protergia Home Plus,87.59
BILL-0151-02,2024-05-09,2024-03-01,2024-04-30,CUST-0151,CONTR-184037,ACC-552375,68260789696,M83660284,Protergia Home Plus,97.44
BILL-0151-03,2024-07-09,2024-05-01,2024-06-30,CUST-0151,CONTR-184037,ACC-552375,68260789696,M83660284,Protergia Home Plus,79.2
BILL-0151-04,2024-09-05,2024-07-01,2024-08-31,CUST-0151,CONTR-184037,ACC-552375,68260789696,M83660284,Protergia Home Plus,125.8
BILL-0151-05,2024-11-10,2024-09-01,2024-10-31,CUST-0151,CONTR-184037,ACC-552375,68260789696,M83660284,Protergia Home Plus,118.26
BILL-0151-06,2025-01-10,2024-11-01,2024-12-31,CUST-0151,CONTR-184037,ACC-552375,68260789696,M83660284,Protergia Home Plus,89.44
BILL-0152-01,2024-03-06,2024-01-01,2024-02-28,CUST-0152,CONTR-875709,ACC-409978,68151051505,M18359959,ΕΛΤΑ Ενέργεια Οικιακό,132.72
BILL-0152-02,2024-05-11,2024-03-01,2024-04-30,CUST-0152,CONTR-875709,ACC-409978,68151051505,M18359959,ΕΛΤΑ Ενέργεια Οικιακό,133.6
BILL-0152-03,2024-07-06,2024-05-01,2024-06-30,CUST-0152,CONTR-875709,ACC-409978,68151051505,M18359959,ΕΛΤΑ Ενέργεια Οικιακό,112.48
BILL-0152-04,2024-09-11,2024-07-01,2024-08-31,CUST-0152,CONTR-875709,ACC-409978,68151051505,M18359959,ΕΛΤΑ Ενέργεια Οικιακό,217.35
BILL-0152-05,2024-11-10,2024-09-01,2024-10-31,CUST-0152,CONTR-875709,ACC-409978,68151051505,M18359959,ΕΛΤΑ Ενέργεια Οικιακό,135.83
BILL-0152-06,2025-01-11,2024-11-01,2024-12-31,CUST-0152,CONTR-875709,ACC-409978,68151051505,M18359959,ΕΛΤΑ Ενέργεια Οικιακό,120.48
BILL-0153-01,2024-03-10,2024-01-01,2024-02-28,CUST-0153,CONTR-709157,ACC-572040,68227080831,M62218521,Elpedison Home Basic,81.75
BILL-0153-02,2024-05-05,2024-03-01,2024-04-30,CUST-0153,CONTR-709157,ACC-572040,68227080831,M62218521,Elpedison Home Basic,112.77
BILL-0153-03,2024-07-07,2024-05-01,2024-06-30,CUST-0153,CONTR-709157,ACC-572040,68227080831,M62218521,Elpedison Home Basic,91.8
BILL-0153-04,2024-09-10,2024-07-01,2024-08-31,CUST-0153,CONTR-709157,ACC-572040,68227080831,M62218521,Elpedison Home Basic,177.45
BILL-0153-05,2024-11-06,2024-09-01,2024-10-31,CUST-0153,CONTR-709157,ACC-572040,68227080831,M62218521,Elpedison Home Basic,116.47
BILL-0153-06,2025-01-07,2024-11-01,2024-12-31,CUST-0153,CONTR-709157,ACC-572040,68227080831,M62218521,Elpedison Home Basic,97.92
BILL-0154-01,2024-03-06,2024-01-01,2024-02-28,CUST-0154,CONTR-488320,ACC-584362,68358693028,M78956479,NRG Οικιακό,74.88
BILL-0154-02,2024-05-08,2024-03-01,2024-04-30,CUST-0154,CONTR-488320,ACC-584362,68358693028,M78956479,NRG Οικιακό,88.41
BILL-0154-03,2024-07-11,2024-05-01,2024-06-30,CUST-0154,CONTR-488320,ACC-584362,68358693028,M78956479,NRG Οικιακό,80.96
BILL-0154-04,2024-09-05,2024-07-01,2024-08-31,CUST-0154,CONTR-488320,ACC-584362,68358693028,M78956479,NRG Οικιακό,123.66
BILL-0154-05,2024-11-06,2024-09-01,2024-10-31,CUST-0154,CONTR-488320,ACC-584362,68358693028,M78956479,NRG Οικιακό,118.4
BILL-0154-06,2025-01-06,2024-11-01,2024-12-31,CUST-0154,CONTR-488320,ACC-584362,68358693028,M78956479,NRG Οικιακό,83.64
BILL-0155-01,2024-03-10,2024-01-01,2024-02-28,CUST-0155,CONTR-752481,ACC-936451,68940939832,M22967453,Elpedison Home Basic,139.02
BILL-0155-02,2024-05-08,2024-03-01,2024-04-30,CUST-0155,CONTR-752481,ACC-936451,68940939832,M22967453,Elpedison Home Basic,112.86
BILL-0155-03,2024-07-09,2024-05-01,2024-06-30,CUST-0155,CONTR-752481,ACC-936451,68940939832,M22967453,Elpedison Home Basic,92.85
BILL-0155-04,2024-09-08,2024-07-01,2024-08-31,CUST-0155,CONTR-752481,ACC-936451,68940939832,M22967453,Elpedison Home Basic,151.36
BILL-0155-05,2024-11-08,2024-09-01,2024-10-31,CUST-0155,CONTR-752481,ACC-936451,68940939832,M22967453,Elpedison Home Basic,114.9
BILL-0155-06,2025-01-09,2024-11-01,2024-12-31,CUST-0155,CONTR-752481,ACC-936451,68940939832,M22967453,Elpedison Home Basic,107.82
BILL-0156-01,2024-03-11,2024-01-01,2024-02-28,CUST-0156,CONTR-576124,ACC-548959,68316995437,M07676465,Ήρων Οικιακό,176
BILL-0156-02,2024-05-06,2024-03-01,2024-04-30,CUST-0156,CONTR-576124,ACC-548959,68316995437,M07676465,Ήρων Οικιακό,144.9
BILL-0156-03,2024-07-08,2024-05-01,2024-06-30,CUST-0156,CONTR-576124,ACC-548959,68316995437,M07676465,Ήρων Οικιακό,152.83
BILL-0156-04,2024-09-10,2024-07-01,2024-08-31,CUST-0156,CONTR-576124,ACC-548959,68316995437,M07676465,Ήρων Οικιακό,223.4
BILL-0156-05,2024-11-10,2024-09-01,2024-10-31,CUST-0156,CONTR-576124,ACC-548959,68316995437,M07676465,Ήρων Οικιακό,142.52
BILL-0156-06,2025-01-11,2024-11-01,2024-12-31,CUST-0156,CONTR-576124,ACC-548959,68316995437,M07676465,Ήρων Οικιακό,158.76
BILL-0157-01,2024-03-05,2024-01-01,2024-02-28,CUST-0157,CONTR-551401,ACC-630412,68556927685,M18299655,ΔΕΗ Γ1Ν,121.28
BILL-0157-02,2024-05-09,2024-03-01,2024-04-30,CUST-0157,CONTR-551401,ACC-630412,68556927685,M18299655,ΔΕΗ Γ1Ν,144.78
BILL-0157-03,2024-07-09,2024-05-01,2024-06-30,CUST-0157,CONTR-551401,ACC-630412,68556927685,M18299655,ΔΕΗ Γ1Ν,142.5
BILL-0157-04,2024-09-07,2024-07-01,2024-08-31,CUST-0157,CONTR-551401,ACC-630412,68556927685,M18299655,ΔΕΗ Γ1Ν,189.72
BILL-0157-05,2024-11-07,2024-09-01,2024-10-31,CUST-0157,CONTR-551401,ACC-630412,68556927685,M18299655,ΔΕΗ Γ1Ν,122.85
BILL-0157-06,2025-01-11,2024-11-01,2024-12-31,CUST-0157,CONTR-551401,ACC-630412,68556927685,M18299655,ΔΕΗ Γ1Ν,129.37
BILL-0158-01,2024-03-07,2024-01-01,2024-02-28,CUST-0158,CONTR-665911,ACC-937940,68383234428,M98449202,Ήρων Οικιακό Plus,181.23
BILL-0158-02,2024-05-06,2024-03-01,2024-04-30,CUST-0158,CONTR-665911,ACC-937940,68383234428,M98449202,Ήρων Οικιακό Plus,153.68
BILL-0158-03,2024-07-09,2024-05-01,2024-06-30,CUST-0158,CONTR-665911,ACC-937940,68383234428,M98449202,Ήρων Οικιακό Plus,171.57
BILL-0158-04,2024-09-11,2024-07-01,2024-08-31,CUST-0158,CONTR-665911,ACC-937940,68383234428,M98449202,Ήρων Οικιακό Plus,300.96
BILL-0158-05,2024-11-09,2024-09-01,2024-10-31,CUST-0158,CONTR-665911,ACC-937940,68383234428,M98449202,Ήρων Οικιακό Plus,169.5
BILL-0158-06,2025-01-07,2024-11-01,2024-12-31,CUST-0158,CONTR-665911,ACC-937940,68383234428,M98449202,Ήρων Οικιακό Plus,153.9
BILL-0159-01,2024-03-05,2024-01-01,2024-02-28,CUST-0159,CONTR-749907,ACC-658778,68902467606,M90666517,Ήρων Οικιακό,60.96
BILL-0159-02,2024-05-11,2024-03-01,2024-04-30,CUST-0159,CONTR-749907,ACC-658778,68902467606,M90666517,Ήρων Οικιακό,66.12
BILL-0159-03,2024-07-05,2024-05-01,2024-06-30,CUST-0159,CONTR-749907,ACC-658778,68902467606,M90666517,Ήρων Οικιακό,82.53
BILL-0159-04,2024-09-05,2024-07-01,2024-08-31,CUST-0159,CONTR-749907,ACC-658778,68902467606,M90666517,Ήρων Οικιακό,101.34
BILL-0159-05,2024-11-09,2024-09-01,2024-10-31,CUST-0159,CONTR-749907,ACC-658778,68902467606,M90666517,Ήρων Οικιακό,75.65
BILL-0159-06,2025-01-06,2024-11-01,2024-12-31,CUST-0159,CONTR-749907,ACC-658778,68902467606,M90666517,Ήρων Οικιακό,68
BILL-0160-01,2024-03-11,2024-01-01,2024-02-28,CUST-0160,CONTR-681777,ACC-615531,68363269349,M11467034,Elpedison Home Basic,124.2
BILL-0160-02,2024-05-07,2024-03-01,2024-04-30,CUST-0160,CONTR-681777,ACC-615531,68363269349,M11467034,Elpedison Home Basic,118.37
BILL-0160-03,2024-07-09,2024-05-01,2024-06-30,CUST-0160,CONTR-681777,ACC-615531,68363269349,M11467034,Elpedison Home Basic,99
BILL-0160-04,2024-09-11,2024-07-01,2024-08-31,CUST-0160,CONTR-681777,ACC-615531,68363269349,M11467034,Elpedison Home Basic,148.96
BILL-0160-05,2024-11-06,2024-09-01,2024-10-31,CUST-0160,CONTR-681777,ACC-615531,68363269349,M11467034,Elpedison Home Basic,111.04
BILL-0160-06,2025-01-11,2024-11-01,2024-12-31,CUST-0160,CONTR-681777,ACC-615531,68363269349,M11467034,Elpedison Home Basic,111.69
BILL-0161-01,2024-03-06,2024-01-01,2024-02-28,CUST-0161,CONTR-177850,ACC-583020,68164399464,M98452463,Protergia Business,288.48
BILL-0161-02,2024-05-11,2024-03-01,2024-04-30,CUST-0161,CONTR-177850,ACC-583020,68164399464,M98452463,Protergia Business,220.22
BILL-0161-03,2024-07-09,2024-05-01,2024-06-30,CUST-0161,CONTR-177850,ACC-583020,68164399464,M98452463,Protergia Business,319.84
BILL-0161-04,2024-09-07,2024-07-01,2024-08-31,CUST-0161,CONTR-177850,ACC-583020,68164399464,M98452463,Protergia Business,407.66
BILL-0161-05,2024-11-06,2024-09-01,2024-10-31,CUST-0161,CONTR-177850,ACC-583020,68164399464,M98452463,Protergia Business,299.74
BILL-0161-06,2025-01-06,2024-11-01,2024-12-31,CUST-0161,CONTR-177850,ACC-583020,68164399464,M98452463,Protergia Business,280.2
BILL-0162-01,2024-03-09,2024-01-01,2024-02-28,CUST-0162,CONTR-984934,ACC-823661,68142514827,M71726274,Elpedison Business Plus,496.2
BILL-0162-02,2024-05-05,2024-03-01,2024-04-30,CUST-0162,CONTR-984934,ACC-823661,68142514827,M71726274,Elpedison Business Plus,650.24
BILL-0162-03,2024-07-07,2024-05-01,2024-06-30,CUST-0162,CONTR-984934,ACC-823661,68142514827,M71726274,Elpedison Business Plus,656.18
BILL-0162-04,2024-09-08,2024-07-01,2024-08-31,CUST-0162,CONTR-984934,ACC-823661,68142514827,M71726274,Elpedison Business Plus,910.95
BILL-0162-05,2024-11-07,2024-09-01,2024-10-31,CUST-0162,CONTR-984934,ACC-823661,68142514827,M71726274,Elpedison Business Plus,745.92
BILL-0162-06,2025-01-08,2024-11-01,2024-12-31,CUST-0162,CONTR-984934,ACC-823661,68142514827,M71726274,Elpedison Business Plus,504.48
BILL-0163-01,2024-03-10,2024-01-01,2024-02-28,CUST-0163,CONTR-721966,ACC-268688,68016518225,M64271224,Zenith Επαγγελματικό,379.5
BILL-0163-02,2024-05-05,2024-03-01,2024-04-30,CUST-0163,CONTR-721966,ACC-268688,68016518225,M64271224,Zenith Επαγγελματικό,387
BILL-0163-03,2024-07-10,2024-05-01,2024-06-30,CUST-0163,CONTR-721966,ACC-268688,68016518225,M64271224,Zenith Επαγγελματικό,405.21
BILL-0163-04,2024-09-06,2024-07-01,2024-08-31,CUST-0163,CONTR-721966,ACC-268688,68016518225,M64271224,Zenith Επαγγελματικό,471.96
BILL-0163-05,2024-11-10,2024-09-01,2024-10-31,CUST-0163,CONTR-721966,ACC-268688,68016518225,M64271224,Zenith Επαγγελματικό,343.8
BILL-0163-06,2025-01-10,2024-11-01,2024-12-31,CUST-0163,CONTR-721966,ACC-268688,68016518225,M64271224,Zenith Επαγγελματικό,348.14
BILL-0164-01,2024-03-07,2024-01-01,2024-02-28,CUST-0164,CONTR-704306,ACC-930021,68207495922,M66604067,Elpedison Business,939.59
BILL-0164-02,2024-05-09,2024-03-01,2024-04-30,CUST-0164,CONTR-704306,ACC-930021,68207495922,M66604067,Elpedison Business,859.2
BILL-0164-03,2024-07-05,2024-05-01,2024-06-30,CUST-0164,CONTR-704306,ACC-930021,68207495922,M66604067,Elpedison Business,993.6
BILL-0164-04,2024-09-06,2024-07-01,2024-08-31,CUST-0164,CONTR-704306,ACC-930021,68207495922,M66604067,Elpedison Business,1009.58
BILL-0164-05,2024-11-07,2024-09-01,2024-10-31,CUST-0164,CONTR-704306,ACC-930021,68207495922,M66604067,Elpedison Business,1201.76
BILL-0164-06,2025-01-11,2024-11-01,2024-12-31,CUST-0164,CONTR-704306,ACC-930021,68207495922,M66604067,Elpedison Business,782.88
BILL-0165-01,2024-03-08,2024-01-01,2024-02-28,CUST-0165,CONTR-571329,ACC-306642,68231350307,M71621006,NRG Επαγγελματικό,561.82
BILL-0165-02,2024-05-11,2024-03-01,2024-04-30,CUST-0165,CONTR-571329,ACC-306642,68231350307,M71621006,NRG Επαγγελματικό,632.7
BILL-0165-03,2024-07-11,2024-05-01,2024-06-30,CUST-0165,CONTR-571329,ACC-306642,68231350307,M71621006,NRG Επαγγελματικό,655.52
BILL-0165-04,2024-09-09,2024-07-01,2024-08-31,CUST-0165,CONTR-571329,ACC-306642,68231350307,M71621006,NRG Επαγγελματικό,896.16
BILL-0165-05,2024-11-08,2024-09-01,2024-10-31,CUST-0165,CONTR-571329,ACC-306642,68231350307,M71621006,NRG Επαγγελματικό,802.72
BILL-0165-06,2025-01-11,2024-11-01,2024-12-31,CUST-0165,CONTR-571329,ACC-306642,68231350307,M71621006,NRG Επαγγελματικό,522.47
BILL-0166-01,2024-03-09,2024-01-01,2024-02-28,CUST-0166,CONTR-627571,ACC-465803,68763190628,M90877106,ΔΕΗ myBusiness,483.84
BILL-0166-02,2024-05-09,2024-03-01,2024-04-30,CUST-0166,CONTR-627571,ACC-465803,68763190628,M90877106,ΔΕΗ myBusiness,438.08
BILL-0166-03,2024-07-08,2024-05-01,2024-06-30,CUST-0166,CONTR-627571,ACC-465803,68763190628,M90877106,ΔΕΗ myBusiness,371.16
BILL-0166-04,2024-09-10,2024-07-01,2024-08-31,CUST-0166,CONTR-627571,ACC-465803,68763190628,M90877106,ΔΕΗ myBusiness,715.2
BILL-0166-05,2024-11-07,2024-09-01,2024-10-31,CUST-0166,CONTR-627571,ACC-465803,68763190628,M90877106,ΔΕΗ myBusiness,545.28
BILL-0166-06,2025-01-06,2024-11-01,2024-12-31,CUST-0166,CONTR-627571,ACC-465803,68763190628,M90877106,ΔΕΗ myBusiness,329.12
BILL-0167-01,2024-03-06,2024-01-01,2024-02-28,CUST-0167,CONTR-632738,ACC-717034,68865802658,M75758317,ΔΕΗ myBusiness,551.52
BILL-0167-02,2024-05-07,2024-03-01,2024-04-30,CUST-0167,CONTR-632738,ACC-717034,68865802658,M75758317,ΔΕΗ myBusiness,427.56
BILL-0167-03,2024-07-11,2024-05-01,2024-06-30,CUST-0167,CONTR-632738,ACC-717034,68865802658,M75758317,ΔΕΗ myBusiness,652.29
BILL-0167-04,2024-09-08,2024-07-01,2024-08-31,CUST-0167,CONTR-632738,ACC-717034,68865802658,M75758317,ΔΕΗ myBusiness,635.58
BILL-0167-05,2024-11-05,2024-09-01,2024-10-31,CUST-0167,CONTR-632738,ACC-717034,68865802658,M75758317,ΔΕΗ myBusiness,612.56
BILL-0167-06,2025-01-05,2024-11-01,2024-12-31,CUST-0167,CONTR-632738,ACC-717034,68865802658,M75758317,ΔΕΗ myBusiness,556.36
BILL-0168-01,2024-03-11,2024-01-01,2024-02-28,CUST-0168,CONTR-168824,ACC-818565,68055242936,M89245700,Protergia Business,606
BILL-0168-02,2024-05-07,2024-03-01,2024-04-30,CUST-0168,CONTR-168824,ACC-818565,68055242936,M89245700,Protergia Business,817.2
BILL-0168-03,2024-07-11,2024-05-01,2024-06-30,CUST-0168,CONTR-168824,ACC-818565,68055242936,M89245700,Protergia Business,732.96
BILL-0168-04,2024-09-06,2024-07-01,2024-08-31,CUST-0168,CONTR-168824,ACC-818565,68055242936,M89245700,Protergia Business,1007.28
BILL-0168-05,2024-11-08,2024-09-01,2024-10-31,CUST-0168,CONTR-168824,ACC-818565,68055242936,M89245700,Protergia Business,909.87
BILL-0168-06,2025-01-10,2024-11-01,2024-12-31,CUST-0168,CONTR-168824,ACC-818565,68055242936,M89245700,Protergia Business,771.03
BILL-0169-01,2024-03-11,2024-01-01,2024-02-28,CUST-0169,CONTR-899871,ACC-391705,68743517001,M78703473,ΔΕΗ myBusiness,562.21
BILL-0169-02,2024-05-11,2024-03-01,2024-04-30,CUST-0169,CONTR-899871,ACC-391705,68743517001,M78703473,ΔΕΗ myBusiness,684.96
BILL-0169-03,2024-07-05,2024-05-01,2024-06-30,CUST-0169,CONTR-899871,ACC-391705,68743517001,M78703473,ΔΕΗ myBusiness,1070.08
BILL-0169-04,2024-09-06,2024-07-01,2024-08-31,CUST-0169,CONTR-899871,ACC-391705,68743517001,M78703473,ΔΕΗ myBusiness,988.65
BILL-0169-05,2024-11-10,2024-09-01,2024-10-31,CUST-0169,CONTR-899871,ACC-391705,68743517001,M78703473,ΔΕΗ myBusiness,711.26
BILL-0169-06,2025-01-05,2024-11-01,2024-12-31,CUST-0169,CONTR-899871,ACC-391705,68743517001,M78703473,ΔΕΗ myBusiness,778.57
BILL-0170-01,2024-03-07,2024-01-01,2024-02-28,CUST-0170,CONTR-485753,ACC-389771,68203667594,M77631246,Ήρων Επαγγελματικό,338.78
BILL-0170-02,2024-05-05,2024-03-01,2024-04-30,CUST-0170,CONTR-485753,ACC-389771,68203667594,M77631246,Ήρων Επαγγελματικό,461.55
BILL-0170-03,2024-07-06,2024-05-01,2024-06-30,CUST-0170,CONTR-485753,ACC-389771,68203667594,M77631246,Ήρων Επαγγελματικό,510.34
BILL-0170-04,2024-09-05,2024-07-01,2024-08-31,CUST-0170,CONTR-485753,ACC-389771,68203667594,M77631246,Ήρων Επαγγελματικό,606
BILL-0170-05,2024-11-09,2024-09-01,2024-10-31,CUST-0170,CONTR-485753,ACC-389771,68203667594,M77631246,Ήρων Επαγγελματικό,395.59
BILL-0170-06,2025-01-06,2024-11-01,2024-12-31,CUST-0170,CONTR-485753,ACC-389771,68203667594,M77631246,Ήρων Επαγγελματικό,515.61
BILL-0171-01,2024-03-06,2024-01-01,2024-02-28,CUST-0171,CONTR-478111,ACC-316853,68259597806,M61783238,ΔΕΗ myBusiness,625.46
BILL-0171-02,2024-05-09,2024-03-01,2024-04-30,CUST-0171,CONTR-478111,ACC-316853,68259597806,M61783238,ΔΕΗ myBusiness,787.05
BILL-0171-03,2024-07-10,2024-05-01,2024-06-30,CUST-0171,CONTR-478111,ACC-316853,68259597806,M61783238,ΔΕΗ myBusiness,961.95
BILL-0171-04,2024-09-07,2024-07-01,2024-08-31,CUST-0171,CONTR-478111,ACC-316853,68259597806,M61783238,ΔΕΗ myBusiness,1510.11
BILL-0171-05,2024-11-09,2024-09-01,2024-10-31,CUST-0171,CONTR-478111,ACC-316853,68259597806,M61783238,ΔΕΗ myBusiness,1183.71
BILL-0171-06,2025-01-11,2024-11-01,2024-12-31,CUST-0171,CONTR-478111,ACC-316853,68259597806,M61783238,ΔΕΗ myBusiness,772.46
BILL-0172-01,2024-03-10,2024-01-01,2024-02-28,CUST-0172,CONTR-459476,ACC-557086,68376935074,M18040820,Protergia Business,514.08
BILL-0172-02,2024-05-05,2024-03-01,2024-04-30,CUST-0172,CONTR-459476,ACC-557086,68376935074,M18040820,Protergia Business,488.4
BILL-0172-03,2024-07-09,2024-05-01,2024-06-30,CUST-0172,CONTR-459476,ACC-557086,68376935074,M18040820,Protergia Business,452.43
BILL-0172-04,2024-09-08,2024-07-01,2024-08-31,CUST-0172,CONTR-459476,ACC-557086,68376935074,M18040820,Protergia Business,885.28
BILL-0172-05,2024-11-11,2024-09-01,2024-10-31,CUST-0172,CONTR-459476,ACC-557086,68376935074,M18040820,Protergia Business,600.34
BILL-0172-06,2025-01-05,2024-11-01,2024-12-31,CUST-0172,CONTR-459476,ACC-557086,68376935074,M18040820,Protergia Business,533.26
BILL-0173-01,2024-03-08,2024-01-01,2024-02-28,CUST-0173,CONTR-630040,ACC-883856,68587187387,M45828047,NRG Επαγγελματικό,759.56
BILL-0173-02,2024-05-08,2024-03-01,2024-04-30,CUST-0173,CONTR-630040,ACC-883856,68587187387,M45828047,NRG Επαγγελματικό,513.72
BILL-0173-03,2024-07-05,2024-05-01,2024-06-30,CUST-0173,CONTR-630040,ACC-883856,68587187387,M45828047,NRG Επαγγελματικό,527.34
BILL-0173-04,2024-09-08,2024-07-01,2024-08-31,CUST-0173,CONTR-630040,ACC-883856,68587187387,M45828047,NRG Επαγγελματικό,1172.32
BILL-0173-05,2024-11-08,2024-09-01,2024-10-31,CUST-0173,CONTR-630040,ACC-883856,68587187387,M45828047,NRG Επαγγελματικό,787.78
BILL-0173-06,2025-01-08,2024-11-01,2024-12-31,CUST-0173,CONTR-630040,ACC-883856,68587187387,M45828047,NRG Επαγγελματικό,842.08
BILL-0174-01,2024-03-05,2024-01-01,2024-02-28,CUST-0174,CONTR-116404,ACC-340218,68278822581,M04204447,Elpedison Business,825.24
BILL-0174-02,2024-05-05,2024-03-01,2024-04-30,CUST-0174,CONTR-116404,ACC-340218,68278822581,M04204447,Elpedison Business,701.87
BILL-0174-03,2024-07-09,2024-05-01,2024-06-30,CUST-0174,CONTR-116404,ACC-340218,68278822581,M04204447,Elpedison Business,756.69
BILL-0174-04,2024-09-08,2024-07-01,2024-08-31,CUST-0174,CONTR-116404,ACC-340218,68278822581,M04204447,Elpedison Business,1661.41
BILL-0174-05,2024-11-06,2024-09-01,2024-10-31,CUST-0174,CONTR-116404,ACC-340218,68278822581,M04204447,Elpedison Business,1230.9
BILL-0174-06,2025-01-11,2024-11-01,2024-12-31,CUST-0174,CONTR-116404,ACC-340218,68278822581,M04204447,Elpedison Business,919.24
BILL-0175-01,2024-03-11,2024-01-01,2024-02-28,CUST-0175,CONTR-243634,ACC-438335,68442746953,M81876482,Zenith Επαγγελματικό,936
BILL-0175-02,2024-05-06,2024-03-01,2024-04-30,CUST-0175,CONTR-243634,ACC-438335,68442746953,M81876482,Zenith Επαγγελματικό,839.7
BILL-0175-03,2024-07-10,2024-05-01,2024-06-30,CUST-0175,CONTR-243634,ACC-438335,68442746953,M81876482,Zenith Επαγγελματικό,975.75
BILL-0175-04,2024-09-08,2024-07-01,2024-08-31,CUST-0175,CONTR-243634,ACC-438335,68442746953,M81876482,Zenith Επαγγελματικό,977.86
BILL-0175-05,2024-11-08,2024-09-01,2024-10-31,CUST-0175,CONTR-243634,ACC-438335,68442746953,M81876482,Zenith Επαγγελματικό,1001.42
BILL-0175-06,2025-01-08,2024-11-01,2024-12-31,CUST-0175,CONTR-243634,ACC-438335,68442746953,M81876482,Zenith Επαγγελματικό,1026.12
BILL-0176-01,2024-03-11,2024-01-01,2024-02-28,CUST-0176,CONTR-196426,ACC-387455,68759783899,M90200891,Elpedison Business,233.1
BILL-0176-02,2024-05-06,2024-03-01,2024-04-30,CUST-0176,CONTR-196426,ACC-387455,68759783899,M90200891,Elpedison Business,197.08
BILL-0176-03,2024-07-11,2024-05-01,2024-06-30,CUST-0176,CONTR-196426,ACC-387455,68759783899,M90200891,Elpedison Business,296.16
BILL-0176-04,2024-09-07,2024-07-01,2024-08-31,CUST-0176,CONTR-196426,ACC-387455,68759783899,M90200891,Elpedison Business,314.64
BILL-0176-05,2024-11-09,2024-09-01,2024-10-31,CUST-0176,CONTR-196426,ACC-387455,68759783899,M90200891,Elpedison Business,222.24
BILL-0176-06,2025-01-06,2024-11-01,2024-12-31,CUST-0176,CONTR-196426,ACC-387455,68759783899,M90200891,Elpedison Business,243.32
BILL-0177-01,2024-03-08,2024-01-01,2024-02-28,CUST-0177,CONTR-724840,ACC-944850,68966125620,M90883877,Elpedison Business Plus,644.4
BILL-0177-02,2024-05-10,2024-03-01,2024-04-30,CUST-0177,CONTR-724840,ACC-944850,68966125620,M90883877,Elpedison Business Plus,651.68
BILL-0177-03,2024-07-07,2024-05-01,2024-06-30,CUST-0177,CONTR-724840,ACC-944850,68966125620,M90883877,Elpedison Business Plus,586.32
BILL-0177-04,2024-09-05,2024-07-01,2024-08-31,CUST-0177,CONTR-724840,ACC-944850,68966125620,M90883877,Elpedison Business Plus,784.8
BILL-0177-05,2024-11-11,2024-09-01,2024-10-31,CUST-0177,CONTR-724840,ACC-944850,68966125620,M90883877,Elpedison Business Plus,863.94
BILL-0177-06,2025-01-06,2024-11-01,2024-12-31,CUST-0177,CONTR-724840,ACC-944850,68966125620,M90883877,Elpedison Business Plus,697.35
BILL-0178-01,2024-03-06,2024-01-01,2024-02-28,CUST-0178,CONTR-193601,ACC-354488,68294722412,M45660677,Protergia Business,320.19
BILL-0178-02,2024-05-10,2024-03-01,2024-04-30,CUST-0178,CONTR-193601,ACC-354488,68294722412,M45660677,Protergia Business,337.74
